keyword,cluster,same
부산국제영화제,1,싸다 무섭다 지겹다 알차다 흐드러지다 싫다 멋있다 빡쎄다 시끄럽다 무겁다 급하다 인상깊다 드넓다 가볍다 뻔하다 낯설다 엄청나다 하얗다 젊다 못지않다 험하다 어렵다 우렁차다 드럽다 맑다 붉다 푸르다 비싸다 힘드다 묘하다 빠르다 번거롭다 이쁘다 밝다 낮다 빡세다 우중충하다 그립다 거칠다 가깝다 좁다 깊다 손색없다 환하다 야무지다 반갑다 수많다 멀다 춥다 적다 매끄럽다 새롭다 귀엽다 낫다 아름답다 고르다 뛰어나다 낡다 안타깝다 뜻깊다 어이없다 재미있다 멋지다 뜨겁다 재미없다 즐겁다 정신없다
감천문화마을골목축제,1,흔하다 비좁다 무섭다 알차다 걸맞다 고되다 멋있다 시끄럽다 놀랍다 급하다 재미나다 가볍다 엄청나다 하얗다 젊다 어렵다 벅차다 가까우다 맑다 붉다 비싸다 덩그러다 빠르다 달갑다 어둡다 밝다 거칠다 뜨겁다 좁다 덥다 야무지다 반갑다 약하다 정겹다 멀다 춥다 적다 새롭다 귀엽다 낫다 아름답다 낡다 재미있다 멋지다 이쁘다 즐겁다 정신없다
기장갯마을축제,1,싸다 기쁘다 습하다 무섭다 알차다 싫다 멋있다 시끄럽다 수줍다 급하다 드넓다 재미나다 가볍다 활기차다 하얗다 젊다 어렵다 짙다 맑다 붉다 비싸다 차갑다 버겁다 빠르다 박하다 아깝다 연하다 이쁘다 어려우다 밝다 가깝다 그립다 남다르다 좁다 힘차다 덥다 손색없다 얕다 야무지다 반갑다 깊다 환하다 정겹다 멀다 춥다 까맣다 적다 새롭다 곧다 아름답다 낫다 엄청나다 더우다 고르다 재미있다 귀엽다 멋지다 뜨겁다 색다르다
명지시장전어축제,1,싸다 틀림없다 알차다 흐드러지다 싫다 곱다 재미나다 가볍다 활기차다 아낌없다 휑하다 못지않다 어렵다 아쉬우다 느리다 차다 짙다 붉다 빠르다 쎄다 아깝다 밝다 심심찮다 그립다 값싸다 뜨겁다 여리다 덥다 깊다 남다르다 야무지다 반갑다 수많다 춥다 까맣다 적다 새롭다 두껍다 속상하다 아름답다 뛰어나다 엄청나다 재미있다 멋지다 이쁘다 즐겁다 정신없다
해운대해양레저축제,1,싸다 무섭다 눈부시다 알차다 싫다 걸맞다 고되다 멋있다 시끄럽다 곱다 급하다 노랗다 드넓다 재미나다 가볍다 앙증맞다 하얗다 젊다 어렵다 아쉬우다 따시다 차다 따갑다 붉다 맑다 드물다 푸르다 비싸다 차갑다 단조롭다 빠르다 아깝다 드높다 이쁘다 어려우다 심심찮다 캄캄하다 그립다 밝다 가깝다 힘차다 좁다 손색없다 빨갛다 덥다 깊다 반갑다 환하다 부끄럽다 수많다 멀다 까맣다 춥다 알맞다 적다 새롭다 엄청나다 귀엽다 낫다 아름답다 재미있다 색다르다 멋지다 뜨겁다 즐겁다
철마한우불고기축제,1,싸다 기쁘다 틀림없다 싫다 걸맞다 멋있다 곱다 급하다 가볍다 젊다 아쉬우다 느리다 경이롭다 짙다 맑다 붉다 드물다 비싸다 차갑다 힘드다 섭하다 쎄다 아깝다 낮다 밝다 가깝다 뜨겁다 얕다 힘차다 좁다 깊다 야무지다 반갑다 정겹다 멀다 춥다 적다 짠하다 엄청나다 아름답다 뛰어나다 순하다 재미있다 귀엽다 멋지다 이쁘다 즐겁다
전포커피축제,1,싸다 비좁다 기쁘다 습하다 무섭다 알차다 싫다 귀여우다 멋있다 시끄럽다 문제없다 급하다 인상깊다 가볍다 예뿌다 외롭다 젊다 실하다 험하다 어렵다 아쉬우다 맑다 힘드다 비싸다 빠르다 커다랗다 아깝다 낮다 이쁘다 밝다 빡세다 그립다 거칠다 희다 좁다 덥다 깊다 야무지다 수많다 멀다 춥다 적다 손쉽다 새롭다 엄청나다 귀엽다 찹다 낡다 조그맣다 재미있다 멋없다 어이없다 멋지다 흔하다 서툴다 즐겁다 정신없다
영도커피페스티벌,1,싸다 무섭다 알차다 싫다 귀여우다 멋있다 추우다 놀랍다 슬프다 문제없다 급하다 인상깊다 예뿌다 엄청나다 젊다 어렵다 가까우다 푸르다 맑다 붉다 드물다 비싸다 묘하다 차갑다 빠르다 즐거웁다 박하다 쎄다 어둡다 아깝다 드세다 낮다 이쁘다 파랗다 가깝다 좁다 덥다 깊다 친하다 야무지다 반갑다 가파르다 멀다 춥다 적다 새롭다 아름답다 찹다 재미있다 어이없다 귀엽다 멋지다 뜨겁다 재미없다 무덥다 정신없다
다대포어항문화축제,1,흔하다 싸다 기쁘다 무섭다 쩔다 알차다 싫다 귀여우다 오래다 멋있다 시끄럽다 급하다 인상깊다 노랗다 가볍다 예뿌다 낯설다 휑하다 젊다 어렵다 아쉬우다 느리다 가까우다 해맑다 푸르다 맑다 붉다 비싸다 빠르다 뿌옇다 어둡다 아깝다 거세다 낮다 이쁘다 어려우다 심심찮다 밝다 빡세다 가깝다 뜨거우다 단촐하다 좁다 덥다 얕다 동그랗다 깊다 야무지다 반갑다 아름다우다 약하다 가파르다 멀다 춥다 적다 손쉽다 새롭다 보람차다 귀엽다 아름답다 순하다 재미있다 색다르다 멋지다 뜨겁다 즐겁다 우습다
보수동책방골목문화축제,1,싸다 숱하다 무섭다 싫다 멋있다 무겁다 슬프다 급하다 즐겁다 가볍다 활기차다 젊다 어렵다 아쉬우다 더럽다 차다 짙다 맑다 붉다 비싸다 빠르다 쎄다 연하다 밝다 가깝다 빡세다 좁다 덥다 깊다 친하다 야무지다 반갑다 가파르다 수많다 멀다 알맞다 춥다 적다 엄청나다 귀엽다 낫다 아름답다 고르다 새까맣다 낡다 뜻깊다 재미있다 색다르다 멋지다 뜨겁다 어지럽다
카운트다운&해맞이축제,1,싸다 지겹다 알차다 생뚱맞다 싫다 추우다 멋있다 정답다 두렵다 놀랍다 급하다 가볍다 활기차다 앙증맞다 실하다 힘겹다 어렵다 차다 벌겋다 맑다 붉다 비싸다 힘드다 빠르다 과하다 뿌옇다 쎄다 어둡다 따숩다 낮다 하찮다 밝다 파랗다 가깝다 힘차다 덥다 좁다 깊다 부끄럽다 야무지다 반갑다 새파랗다 수많다 새빨갛다 멀다 춥다 줄기차다 적다 새롭다 두껍다 귀엽다 낫다 아름답다 고르다 엄청나다 낡다 재미있다 멋지다 이쁘다 재미없다 즐겁다 정신없다
