keyword,adj_unique,pre,isinTrue,intersection
화명오토캠핑장, 힘들다 맑다 뛰어나다 편하다 작다 있다 덥다 싸다 괜찮다 다 가깝다 좁다 없다 크다 급하다 넓다 맛있다 힘드다 갑작스럽다 아쉽다 좋다 르다 붉다 높다 같다 그렇다 깊다 예쁘다 싫다 어두다 푸르다 많다 엄청나다 길다 멀다 야무지다 늦다 ,"['', '힘들다', '맑다', '뛰어나다', '편하다', '작다', '있다', '덥다', '싸다', '괜찮다', '다', '가깝다', '좁다', '없다', '크다', '급하다', '넓다', '맛있다', '힘드다', '갑작스럽다', '아쉽다', '좋다', '르다', '붉다', '높다', '같다', '그렇다', '깊다', '예쁘다', '싫다', '어두다', '푸르다', '많다', '엄청나다', '길다', '멀다', '야무지다', '늦다', '']","['맑다', '뛰어나다', '편하다', '예쁘다', '푸르다', '엄청나다', '야무지다']","['편하다', '예쁘다', '뛰어나다', '맑다', '엄청나다', '푸르다', '야무지다']"
화전공원, 안타깝다 덜하다 드넓다 알맞다 맑다 낮다 힘들다 편하다 얄궂다 작다 있다 이렇다 유례없다 게으르다 싸다 괜찮다 어둡다 다 빠르다 옳다 가깝다 좁다 줄기차다 옅다 없다 크다 가볍다 넓다 지대다 맛있다 나쁘다 관계없다 아쉽다 좋다 어떠다 수많다 르다 아깝다 높다 잦다 적다 겉다 얇다 심심찮다 미우다 그렇다 같다 깊다 없다다 상관없다 곱다 싫다 저렇다 드물다 많다 젊다 비싸다 엄청나다 멋지다 름없다 똑같다 호되다 길다 쉽다 증하다 멀다 파랗다 느리다 재밌다 이쁘다 짧다 강하다 어렵다 어떻다 야무지다 늦다 ,"['', '안타깝다', '덜하다', '드넓다', '알맞다', '맑다', '낮다', '힘들다', '편하다', '얄궂다', '작다', '있다', '이렇다', '유례없다', '게으르다', '싸다', '괜찮다', '어둡다', '다', '빠르다', '옳다', '가깝다', '좁다', '줄기차다', '옅다', '없다', '크다', '가볍다', '넓다', '지대다', '맛있다', '나쁘다', '관계없다', '아쉽다', '좋다', '어떠다', '수많다', '르다', '아깝다', '높다', '잦다', '적다', '겉다', '얇다', '심심찮다', '미우다', '그렇다', '같다', '깊다', '없다다', '상관없다', '곱다', '싫다', '저렇다', '드물다', '많다', '젊다', '비싸다', '엄청나다', '멋지다', '름없다', '똑같다', '호되다', '길다', '쉽다', '증하다', '멀다', '파랗다', '느리다', '재밌다', '이쁘다', '짧다', '강하다', '어렵다', '어떻다', '야무지다', '늦다', '']","['드넓다', '알맞다', '맑다', '편하다', '어둡다', '심심찮다', '곱다', '드물다', '비싸다', '엄청나다', '멋지다', '파랗다', '이쁘다', '야무지다']","['곱다', '파랗다', '편하다', '멋지다', '드물다', '비싸다', '맑다', '심심찮다', '엄청나다', '이쁘다', '야무지다', '알맞다', '드넓다', '어둡다']"
황령산, 맛없다 아쉬우다 힘들다 있다 부럽다 무섭다 어둡다 빠르다 조그맣다 없다 급하다 가볍다 귀엽다 힘드다 재다 아쉽다 추우다 같다 그렇다 예쁘다 알차다 거하다 아름답다 지나치다 멋있다 속상하다 얄짤없다 정겹다 야무지다 흔하다 작다 다 낫다 크다 고프다 넓다 맛있다 존다 우습다 촌스럽다 높다 재미나다 싫다 많다 쉽다 시끄럽다 멀다 강하다 귀찮다 빡세다 뿌옇다 늦다 맑다 낮다 흐리다 아프다 사이좋다 오래다 옳다 밝다 나쁘다 어이없다 낯설다 즐겁다 르다 적다 얇다 질기다 박하다 저렇다 웁다 젊다 고맙다 길다 빨갛다 재빠르다 짧다 바쁘다 어렵다 차갑다 귀여우다 뜬금없다 부드럽다 편하다 싸다 괜찮다 가깝다 좁다 어려우다 맵다 순하다 좋다 붉다 배고프다 검다 예뿌다 똑같다 파랗다 맛나다 재밌다 이쁘다 ,"['', '맛없다', '아쉬우다', '힘들다', '있다', '부럽다', '무섭다', '어둡다', '빠르다', '조그맣다', '없다', '급하다', '가볍다', '귀엽다', '힘드다', '재다', '아쉽다', '추우다', '같다', '그렇다', '예쁘다', '알차다', '거하다', '아름답다', '지나치다', '멋있다', '속상하다', '얄짤없다', '정겹다', '야무지다', '흔하다', '작다', '다', '낫다', '크다', '고프다', '넓다', '맛있다', '존다', '우습다', '촌스럽다', '높다', '재미나다', '싫다', '많다', '쉽다', '시끄럽다', '멀다', '강하다', '귀찮다', '빡세다', '뿌옇다', '늦다', '맑다', '낮다', '흐리다', '아프다', '사이좋다', '오래다', '옳다', '밝다', '나쁘다', '어이없다', '낯설다', '즐겁다', '르다', '적다', '얇다', '질기다', '박하다', '저렇다', '웁다', '젊다', '고맙다', '길다', '빨갛다', '재빠르다', '짧다', '바쁘다', '어렵다', '차갑다', '귀여우다', '뜬금없다', '부드럽다', '편하다', '싸다', '괜찮다', '가깝다', '좁다', '어려우다', '맵다', '순하다', '좋다', '붉다', '배고프다', '검다', '예뿌다', '똑같다', '파랗다', '맛나다', '재밌다', '이쁘다', '']","['부럽다', '어둡다', '귀엽다', '예쁘다', '알차다', '거하다', '아름답다', '멋있다', '속상하다', '정겹다', '야무지다', '우습다', '촌스럽다', '재미나다', '시끄럽다', '맑다', '흐리다', '낯설다', '즐겁다', '고맙다', '차갑다', '귀여우다', '부드럽다', '편하다', '순하다', '배고프다', '예뿌다', '파랗다', '맛나다', '이쁘다']","['낯설다', '재미나다', '맑다', '정겹다', '시끄럽다', '부드럽다', '어둡다', '고맙다', '파랗다', '순하다', '맛나다', '아름답다', '멋있다', '예뿌다', '부럽다', '차갑다', '우습다', '거하다', '이쁘다', '귀여우다', '촌스럽다', '알차다', '흐리다', '편하다', '예쁘다', '즐겁다', '속상하다', '야무지다', '귀엽다', '배고프다']"
회동수원지 둘레길, 힘들다 부드럽다 맑다 둥글다 낮다 편하다 가까우다 아프다 작다 있다 부럽다 심하다 덥다 무섭다 과하다 괜찮다 다 빠르다 가깝다 뜨겁다 밝다 좁다 없다 크다 춥다 가볍다 넓다 매섭다 고프다 맛있다 나쁘다 늦다 아쉽다 좋다 익다 세다 즐겁다 르다 반갑다 붉다 높다 남다르다 기쁘다 적다 같다 깊다 예쁘다 그렇다 곱다 아름답다 알차다 싫다 푸르다 많다 젊다 고맙다 멋지다 예뿌다 길다 똑같다 쉽다 빡시다 멀다 파랗다 맛나다 고르다 앙증맞다 재밌다 이쁘다 강하다 짧다 어렵다 바쁘다 진하다 야무지다 느리다 ,"['', '힘들다', '부드럽다', '맑다', '둥글다', '낮다', '편하다', '가까우다', '아프다', '작다', '있다', '부럽다', '심하다', '덥다', '무섭다', '과하다', '괜찮다', '다', '빠르다', '가깝다', '뜨겁다', '밝다', '좁다', '없다', '크다', '춥다', '가볍다', '넓다', '매섭다', '고프다', '맛있다', '나쁘다', '늦다', '아쉽다', '좋다', '익다', '세다', '즐겁다', '르다', '반갑다', '붉다', '높다', '남다르다', '기쁘다', '적다', '같다', '깊다', '예쁘다', '그렇다', '곱다', '아름답다', '알차다', '싫다', '푸르다', '많다', '젊다', '고맙다', '멋지다', '예뿌다', '길다', '똑같다', '쉽다', '빡시다', '멀다', '파랗다', '맛나다', '고르다', '앙증맞다', '재밌다', '이쁘다', '강하다', '짧다', '어렵다', '바쁘다', '진하다', '야무지다', '느리다', '']","['부드럽다', '맑다', '편하다', '부럽다', '과하다', '뜨겁다', '즐겁다', '반갑다', '남다르다', '기쁘다', '예쁘다', '곱다', '아름답다', '알차다', '푸르다', '고맙다', '멋지다', '예뿌다', '빡시다', '파랗다', '맛나다', '앙증맞다', '이쁘다', '진하다', '야무지다']","['반갑다', '맑다', '부드럽다', '멋지다', '고맙다', '파랗다', '진하다', '과하다', '맛나다', '푸르다', '아름답다', '예뿌다', '남다르다', '부럽다', '기쁘다', '곱다', '뜨겁다', '이쁘다', '알차다', '편하다', '예쁘다', '앙증맞다', '즐겁다', '야무지다', '빡시다']"
﻿미포철길, 높다 맑다 좁다 같다 없다 작다 짧다 있다 이렇다 좋다 르다 다 ,"['', '높다', '맑다', '좁다', '같다', '없다', '작다', '짧다', '있다', '이렇다', '좋다', '르다', '다', '']",['맑다'],['맑다']
﻿부산 가톨릭센터, 같다 없다 크다 아프다 작다 있다 아쉽다 ,"['', '같다', '없다', '크다', '아프다', '작다', '있다', '아쉽다', '']",[],[]
﻿스시미르네 본점, 있다 맛있다 좋다 괜찮다 많다 ,"['', '있다', '맛있다', '좋다', '괜찮다', '많다', '']",[],[]
﻿재난안전체험관, 세다 높다 없다 재미있다 가볍다 알차다 맛있다 있다 아쉽다 좋다 어둡다 즐겁다 많다 ,"['', '세다', '높다', '없다', '재미있다', '가볍다', '알차다', '맛있다', '있다', '아쉽다', '좋다', '어둡다', '즐겁다', '많다', '']","['알차다', '어둡다', '즐겁다']","['즐겁다', '알차다', '어둡다']"
﻿전포카페거리, 비싸다 연하다 과하다 질기다 같다 없다 맛있다 아쉽다 좋다 많다 ,"['', '비싸다', '연하다', '과하다', '질기다', '같다', '없다', '맛있다', '아쉽다', '좋다', '많다', '']","['비싸다', '연하다', '과하다']","['연하다', '과하다', '비싸다']"
﻿해리단길, 젊다 겉다 길다 멀다 같다 없다 크다 예쁘다 넓다 짧다 있다 맛있다 좋다 괜찮다 많다 ,"['', '젊다', '겉다', '길다', '멀다', '같다', '없다', '크다', '예쁘다', '넓다', '짧다', '있다', '맛있다', '좋다', '괜찮다', '많다', '']",['예쁘다'],['예쁘다']
가덕도 외양포, 아쉬우다 안타깝다 힘들다 눈부시다 있다 부럽다 못지않다 무섭다 빠르다 조그맣다 없다 춥다 가볍다 귀엽다 아쉽다 흐드러지다 같다 예쁘다 그렇다 해맑다 상관없다 아름답다 알차다 지나치다 거세다 멋있다 정겹다 힘겹다 흔하다 드넓다 작다 이렇다 희다 다 그리우다 크다 넓다 맛있다 반갑다 높다 미끄럽다 기쁘다 까맣다 싫다 많다 쉽다 멀다 귀찮다 낡다 늦다 맑다 낮다 흐리다 아프다 심하다 옳다 밝다 나쁘다 잘다 르다 즐겁다 적다 깊다 재미있다 젊다 고맙다 귀하다 멋지다 길다 짧다 바쁘다 어렵다 해로우다 편하다 덥다 싸다 괜찮다 굵다 따갑다 가깝다 좁다 맵다 슬프다 좋다 새롭다 붉다 이채롭다 푸르다 검다 재밌다 힘차다 이쁘다 짙다 ,"['', '아쉬우다', '안타깝다', '힘들다', '눈부시다', '있다', '부럽다', '못지않다', '무섭다', '빠르다', '조그맣다', '없다', '춥다', '가볍다', '귀엽다', '아쉽다', '흐드러지다', '같다', '예쁘다', '그렇다', '해맑다', '상관없다', '아름답다', '알차다', '지나치다', '거세다', '멋있다', '정겹다', '힘겹다', '흔하다', '드넓다', '작다', '이렇다', '희다', '다', '그리우다', '크다', '넓다', '맛있다', '반갑다', '높다', '미끄럽다', '기쁘다', '까맣다', '싫다', '많다', '쉽다', '멀다', '귀찮다', '낡다', '늦다', '맑다', '낮다', '흐리다', '아프다', '심하다', '옳다', '밝다', '나쁘다', '잘다', '르다', '즐겁다', '적다', '깊다', '재미있다', '젊다', '고맙다', '귀하다', '멋지다', '길다', '짧다', '바쁘다', '어렵다', '해로우다', '편하다', '덥다', '싸다', '괜찮다', '굵다', '따갑다', '가깝다', '좁다', '맵다', '슬프다', '좋다', '새롭다', '붉다', '이채롭다', '푸르다', '검다', '재밌다', '힘차다', '이쁘다', '짙다', '']","['눈부시다', '부럽다', '귀엽다', '흐드러지다', '예쁘다', '해맑다', '아름답다', '알차다', '멋있다', '정겹다', '힘겹다', '드넓다', '반갑다', '기쁘다', '맑다', '흐리다', '즐겁다', '고맙다', '귀하다', '멋지다', '편하다', '슬프다', '새롭다', '푸르다', '힘차다', '이쁘다']","['슬프다', '반갑다', '맑다', '정겹다', '드넓다', '멋지다', '고맙다', '힘겹다', '눈부시다', '푸르다', '아름답다', '멋있다', '새롭다', '부럽다', '기쁘다', '귀하다', '흐드러지다', '이쁘다', '알차다', '흐리다', '편하다', '예쁘다', '힘차다', '해맑다', '즐겁다', '귀엽다']"
감천항, 안타깝다 힘들다 눈부시다 있다 빠르다 없다 춥다 급하다 가볍다 귀엽다 손쉽다 아쉽다 익다 색다르다 같다 예쁘다 그렇다 알차다 아름답다 착하다 지나치다 하얗다 멋있다 놀랍다 힘겹다 작다 이렇다 높다랗다 희다 다 크다 고프다 넓다 맛있다 수많다 아깝다 반갑다 높다 기쁘다 많다 엄청나다 쉽다 시끄럽다 멀다 얕다 늦다 맑다 낮다 동그랗다 흐리다 아프다 가늘다 밝다 나쁘다 즐겁다 르다 덩그러다 적다 깊다 나다 재미있다 무겁다 저렇다 어지럽다 젊다 궂다 멋지다 길다 짧다 바쁘다 어렵다 굳다 쓸데없다 부드럽다 편하다 덥다 싸다 가파르다 괜찮다 가깝다 덩그렇다 좁다 어려우다 좋다 험하다 새롭다 붉다 굳세다 환하다 검다 배고프다 자그맣다 재밌다 이쁘다 짙다 어떻다 ,"['', '안타깝다', '힘들다', '눈부시다', '있다', '빠르다', '없다', '춥다', '급하다', '가볍다', '귀엽다', '손쉽다', '아쉽다', '익다', '색다르다', '같다', '예쁘다', '그렇다', '알차다', '아름답다', '착하다', '지나치다', '하얗다', '멋있다', '놀랍다', '힘겹다', '작다', '이렇다', '높다랗다', '희다', '다', '크다', '고프다', '넓다', '맛있다', '수많다', '아깝다', '반갑다', '높다', '기쁘다', '많다', '엄청나다', '쉽다', '시끄럽다', '멀다', '얕다', '늦다', '맑다', '낮다', '동그랗다', '흐리다', '아프다', '가늘다', '밝다', '나쁘다', '즐겁다', '르다', '덩그러다', '적다', '깊다', '나다', '재미있다', '무겁다', '저렇다', '어지럽다', '젊다', '궂다', '멋지다', '길다', '짧다', '바쁘다', '어렵다', '굳다', '쓸데없다', '부드럽다', '편하다', '덥다', '싸다', '가파르다', '괜찮다', '가깝다', '덩그렇다', '좁다', '어려우다', '좋다', '험하다', '새롭다', '붉다', '굳세다', '환하다', '검다', '배고프다', '자그맣다', '재밌다', '이쁘다', '짙다', '어떻다', '']","['눈부시다', '귀엽다', '손쉽다', '색다르다', '예쁘다', '알차다', '아름답다', '멋있다', '놀랍다', '힘겹다', '반갑다', '기쁘다', '엄청나다', '시끄럽다', '맑다', '흐리다', '즐겁다', '멋지다', '부드럽다', '편하다', '가파르다', '험하다', '새롭다', '환하다', '배고프다', '이쁘다']","['반갑다', '맑다', '시끄럽다', '부드럽다', '멋지다', '힘겹다', '눈부시다', '험하다', '환하다', '색다르다', '아름답다', '손쉽다', '멋있다', '새롭다', '기쁘다', '놀랍다', '가파르다', '엄청나다', '이쁘다', '알차다', '흐리다', '편하다', '예쁘다', '즐겁다', '귀엽다', '배고프다']"
금정산, 안타깝다 힘들다 있다 무섭다 빠르다 조그맣다 쎄다 없다 춥다 귀엽다 가볍다 아쉽다 색다르다 같다 예쁘다 그렇다 아름답다 알차다 잽싸다 지나치다 하얗다 멋있다 곧다 습하다 흔하다 희망차다 작다 다 크다 넓다 맛있다 수많다 반갑다 높다 잦다 싫다 많다 엄청나다 쉽다 멀다 늦다 맑다 낮다 아프다 후하다 밝다 자리다 쩔다 르다 즐겁다 남다르다 적다 조다 깊다 무겁다 젊다 고맙다 멋지다 길다 짧다 어렵다 차다 편하다 갓다 덥다 가파르다 괜찮다 가깝다 좁다 어려우다 거칠다 맵다 좋다 세다 새롭다 붉다 환하다 아무렇다 푸르다 즐거우다 똑같다 맛나다 재밌다 이쁘다 어떻다 ,"['', '안타깝다', '힘들다', '있다', '무섭다', '빠르다', '조그맣다', '쎄다', '없다', '춥다', '귀엽다', '가볍다', '아쉽다', '색다르다', '같다', '예쁘다', '그렇다', '아름답다', '알차다', '잽싸다', '지나치다', '하얗다', '멋있다', '곧다', '습하다', '흔하다', '희망차다', '작다', '다', '크다', '넓다', '맛있다', '수많다', '반갑다', '높다', '잦다', '싫다', '많다', '엄청나다', '쉽다', '멀다', '늦다', '맑다', '낮다', '아프다', '후하다', '밝다', '자리다', '쩔다', '르다', '즐겁다', '남다르다', '적다', '조다', '깊다', '무겁다', '젊다', '고맙다', '멋지다', '길다', '짧다', '어렵다', '차다', '편하다', '갓다', '덥다', '가파르다', '괜찮다', '가깝다', '좁다', '어려우다', '거칠다', '맵다', '좋다', '세다', '새롭다', '붉다', '환하다', '아무렇다', '푸르다', '즐거우다', '똑같다', '맛나다', '재밌다', '이쁘다', '어떻다', '']","['귀엽다', '색다르다', '예쁘다', '아름답다', '알차다', '멋있다', '습하다', '반갑다', '엄청나다', '맑다', '즐겁다', '남다르다', '고맙다', '멋지다', '편하다', '가파르다', '새롭다', '환하다', '푸르다', '맛나다', '이쁘다']","['반갑다', '맑다', '멋지다', '고맙다', '맛나다', '환하다', '색다르다', '푸르다', '아름답다', '멋있다', '남다르다', '새롭다', '가파르다', '엄청나다', '이쁘다', '알차다', '편하다', '예쁘다', '즐겁다', '습하다', '귀엽다']"
