b_nm,b_long,b_lat
삼광초교,128.9168039,35.15103252
전양마을,128.9166767,35.14569333
천자도공단,128.9163231,35.14008519
진목교회,128.9160712,35.13416058
보감사,128.8990827,35.12634754
장락포,128.8975811,35.13460952
구랑,128.857984,35.12944555
옥포마을입구,128.8441125,35.11612998
옥포,128.8425395,35.11594654
구랑,128.8578883,35.12874
장락포,128.8968433,35.13449833
보감사,128.8987667,35.12650611
부산산업과학고교,128.904363,35.189217
덕계마을,128.9172922,35.19416924
북정마을,128.916052,35.199227
중덕마을,128.9218725,35.21046277
대사리1구,128.933175,35.219396
대사역.대사리2구,128.936985,35.21797333
원예시험장,128.9406383,35.21676667
대사리3구,128.9434383,35.21584833
대저119안전센터,128.976715,35.21452667
강서구청,128.9816567,35.21299167
강서구청역,128.9807455,35.21120167
강서체육공원역,128.9687283,35.21235
대저역,128.9610067,35.21312667
부산교도소,128.952978,35.213906
평강,128.950415,35.214202
대사리3구,128.9436333,35.21605333
원예시험장,128.9406897,35.21701667
대사역.대사리2구,128.9365267,35.21840833
대사리1구,128.932928,35.21977936
중덕마을,128.9215621,35.21016422
북정마을,128.9159231,35.19925101
덕계마을,128.9170935,35.19415562
덕포마을,128.9095049,35.19204831
부산산업과학고교,128.904014,35.188953
덕두,128.957196,35.179717
금호마을,128.958565,35.16359167
금호마을,128.9540717,35.16181333
월포,128.9384911,35.15701578
대저초등학교,128.927373,35.15716471
신노전,128.921235,35.13579833
경일고등학교입구,128.9243133,35.11336833
진목,128.9264433,35.11292333
진목,128.9265933,35.11312167
경일고등학교입구,128.9241077,35.1136375
강서예술촌,128.9187107,35.13110193
대저초등학교,128.9272183,35.15697333
월포,128.93851,35.156655
금호마을,128.953986,35.16173
금호마을,128.95883,35.16293667
칠점입구,128.9399654,35.19844752
공항상회,128.9410853,35.20220397
평강사리마을입구,128.9425617,35.20549785
평강대리,128.943045,35.209067
평강대리1구,128.944289,35.21065329
평강농협,128.9489081,35.21383793
평강,128.949795,35.21444
부산교도소,128.95155,35.21598333
중리1구꽃동네,128.955687,35.21839152
우편집중국,128.9595454,35.21914129
대저상리,128.9631806,35.21947545
낙동중후문,128.9659022,35.21951512
대저양수장,128.9701002,35.22040904
동연정입구,128.9743132,35.2206858
신촌회관,128.9811167,35.22107289
신촌,128.9777302,35.2207286
당리마을,128.9848717,35.22080833
당리마을입구,128.9898867,35.22032167
수문할매집,128.990253,35.218333
변덕마을,128.9881483,35.214825
변덕초소,128.9862021,35.21550098
강서고교,128.9836033,35.21548333
대저1동사무소,128.981307,35.21539427
강서구청,128.9826102,35.21222833
대저1동사무소,128.980876,35.215339
강서고교,128.9834823,35.21536001
변덕초소,128.9863076,35.21533101
변덕마을,128.9883803,35.21464045
수문할매집,128.9905467,35.21799012
당리마을입구,128.99017,35.22040282
당리마을,128.984755,35.22088833
신촌,128.9782654,35.22081637
신촌회관,128.9812379,35.22128338
동연정입구,128.9742275,35.22083678
대저양수장,128.9701023,35.22053754
낙동중후문,128.9666711,35.22010203
대저상리,128.9632884,35.21959275
우편집중국,128.9598083,35.21924
중리1구꽃동네,128.9555839,35.21856415
부산교도소,128.9521834,35.21658503
평강,128.949535,35.21435667
평강농협,128.9473267,35.213565
평강대리,128.9431782,35.20986201
평강대리1구,128.942961,35.209101
평강사리마을입구,128.9425065,35.20568774
공항상회,128.9410826,35.20251262
조만포,128.889158,35.162397
사구,128.8856319,35.15880172
범방주유소,128.884232,35.155204
렛츠런파크입구,128.880249,35.151094
세산삼거리,128.874716,35.140994
가달,128.878457,35.138733
생곡입구,128.88055,35.13791333
생곡삼거리,128.8856483,35.13679167
가리세입구,128.8908,35.1362
장락,128.893815,35.13534667
성산,128.8963467,35.12406167
노적봉능엄사 입구,128.8967167,35.120815
순아3구,128.903318,35.118849
강서경찰서,128.9070055,35.11782517
사취등,128.9157983,35.1155
사취등,128.9150767,35.11595
강서경찰서,128.906695,35.11813333
순아3구,128.9038517,35.11891333
노적봉능엄사 입구,128.8967267,35.12108833
성산삼거리,128.894965,35.122535
성산,128.89627,35.12372667
장락,128.894375,35.13542
가리세입구,128.890895,35.13642167
생곡삼거리,128.8849551,35.13634035
가달,128.878977,35.138637
렛츠런파크입구,128.8815617,35.15198333
범방주유소,128.8848833,35.15567886
사구,128.886043,35.15884
지사휴먼시아아파트,128.8341233,35.15063167
명동,128.8446949,35.14449243
마음,128.864675,35.13441667
중곡,128.8711883,35.13820167
녹산주민문화회관,128.8747163,35.14118805
조만포,128.8892667,35.16213
해포,128.8997869,35.17089203
통전,128.9012583,35.17937
죽림삼거리,128.9035885,35.19225204
가락농협,128.9030916,35.19446854
가락동행정복지센터,128.901655,35.196022
용등,128.9039349,35.20295557
식만,128.9078756,35.20708124
시만,128.9141383,35.21467
중사도,128.9193395,35.21758531
분도,128.9224919,35.21929284
대저역,128.9625045,35.21267345
강서체육공원역,128.9697355,35.21194844
강서구청역,128.9808747,35.21097
분도,128.9226906,35.21950445
중사도,128.9195557,35.21779396
시만,128.914087,35.21474525
식만,128.9075222,35.20682903
용등,128.9035492,35.20256691
가락파출소,128.9017057,35.19592616
가락농협,128.9028931,35.19436863
죽림삼거리,128.9033706,35.19222574
통전,128.9008556,35.18064977
해포,128.9001335,35.17208751
세산입구,128.8775533,35.1480882
세산삼거리,128.873736,35.141091
중곡,128.870902,35.1384
마음,128.864863,35.134968
지사휴먼시아아파트,128.83467,35.15074833
신호마을,128.878042,35.081182
신호윌아파트,128.878695,35.08753833
신호윌아파트105동,128.877425,35.087812
삼성자동차정문,128.876837,35.089107
신호하수처리장,128.872455,35.089094
삼성서비스센터,128.8686254,35.09383581
삼성자동차출고사무소,128.865812,35.09856467
화전마을입구,128.8661867,35.09988
사암입바위,128.8685883,35.10145167
산양마을입구,128.8729597,35.11171033
녹산농협,128.8778017,35.11238167
본녹산녹명초등학교,128.8856733,35.11363333
녹산중학교,128.8895033,35.11722667
성산,128.8938967,35.12151167
성산,128.8939033,35.121825
녹산중학교,128.889742,35.117728
본녹산녹명초등학교,128.8857767,35.11410833
녹산농협,128.8773733,35.112615
산양마을입구,128.872825,35.111455
사암입바위,128.8681867,35.10142833
화전마을입구,128.8656967,35.09928667
삼성자동차출고사무소,128.866672,35.09765
삼성서비스센터,128.8681667,35.09407
신호하수처리장,128.87258,35.088885
삼성자동차정문,128.876897,35.088885
신호윌아파트105동,128.877453,35.087884
신호윌아파트,128.878798,35.087428
신호마을,128.877915,35.08138667
해광테크,128.82746,35.09467833
국제휠타,128.8299687,35.09664341
태웅스틸,128.8332667,35.09792667
송정방근마을,128.8422018,35.09949933
농심,128.84334,35.09792167
두산정비,128.8456267,35.09793333
동아밸브,128.8498283,35.09792333
삼창기전,128.8521883,35.09794167
삼성전기후문,128.8560667,35.09794833
효성스틸,128.8587467,35.09797333
대한제강,128.8613317,35.09799
삼성자동차출고사무소,128.86574,35.09829
대한제강,128.8611433,35.098115
효성스틸,128.8585317,35.09812833
삼성전기후문,128.8555683,35.0982
삼창기전,128.8519817,35.09815167
동아밸브,128.8498447,35.09804367
두산정비,128.8453833,35.09811333
농심,128.8431567,35.09811833
송정방근마을,128.8422352,35.09953533
화물터미널,128.8384867,35.09808667
태웅스틸,128.83341,35.09809167
국제휠타,128.829971,35.09700753
해광테크,128.8271317,35.09456167
용원사거리,128.820647,35.097635
삼성자동차남문,128.881899,35.08776
녹산폐기물매립장,128.8648783,35.08919667
서해식품,128.8479647,35.08461607
백송강재,128.8454892,35.08462029
부산협동상사,128.8437548,35.084614
경제자유구역청,128.839957,35.085728
부림특수강,128.843682,35.0844058
백송강재,128.8458217,35.08452667
서해식품,128.84903,35.08452
녹산폐기물매립장,128.8663783,35.08891333
삼성자동차남문,128.88201,35.088635
신노전,128.921235,35.13579833
구포현대아파트,128.993607,35.194583
모라119안전센터,128.99231,35.191897
모라우성아파트,128.991133,35.18925477
농협,128.990728,35.187768
신모라입구,128.989658,35.186343
홈플러스모라점,128.991677,35.185663
모라1단지 새마을금고,128.993461,35.184522
모라주공34단지,128.999105,35.18559
백양종합사회복지관,128.999563,35.183003
시내버스종점,129.001362,35.184673
모라1단지 새마을금고,128.993293,35.18477
홈플러스모라점,128.991845,35.185572
모라새마을금고,128.990809,35.187488
모라우성아파트,128.9915375,35.18935618
모라119안전센터,128.992353,35.191803
구포현대아파트,128.993755,35.194683
북구청,128.987455,35.196465
삼광사입구,129.0466567,35.17623995
삼광사,129.0438039,35.17518959
초읍초등학교,129.0523336,35.18045558
초읍우신아파트,129.0544955,35.18133523
초읍초등학교,129.0527891,35.18097556
창신아파트,129.0546317,35.18151745
원당골,129.0590484,35.18147535
초읍대우아파트,129.0576089,35.18028232
초읍중학교,129.0559401,35.17993
동의대학교도서관,129.0340979,35.14142866
동의대학교본관,129.0339129,35.14007955
동의대학교입구,129.0339031,35.14720842
동의대학교자연대학,129.0345696,35.14371831
원보당,129.0736928,35.17374361
화인아파트,129.0597277,35.1719134
대구철물,129.076222,35.17227397
부산진여자고등학교,129.074982,35.1701999
동의의료원사거리,129.0744192,35.17199038
양정성당,129.0729252,35.17153053
범내골역,129.0590513,35.14651467
범내골역,129.0586458,35.14695924
부전역,129.0627536,35.1613074
부전역,129.0623598,35.16233641
부전시장,129.0615127,35.16357534
대원칸타빌아파트,129.0676423,35.17073577
범일역,129.0603218,35.14056596
성북초등학교,129.0670578,35.14969052
지오플레이스,129.0645068,35.14926504
부산은행(전포역),129.0659411,35.15443771
전포1동주민센터,129.0675914,35.15444793
부전도서관,129.0628666,35.15457639
동성고등학교,129.0685025,35.15133427
부산진여자중학교,129.0684894,35.15350804
부산마케팅고등학교,129.0692747,35.15008435
성북초등학교,129.0670779,35.15006378
경남공업고등학교,129.0622457,35.15294935
동성고등학교,129.0682941,35.15162894
부산진여자중학교,129.0682755,35.15324134
부산은행(전포역),129.0659402,35.15458588
전포1동주민센터,129.0675789,35.15459706
NC서면점,129.0629249,35.15789149
전포사거리,129.0651923,35.15795369
NC서면점,129.0629357,35.15766551
전포초등학교,129.0624361,35.15915446
어린이놀이터,129.0672766,35.15952566
전포초등학교,129.0641093,35.16110858
국민은행,129.0577025,35.15927102
부전시장,129.0566465,35.16056828
부전시장,129.0561416,35.16169657
부산시민공원,129.0624059,35.16415874
부산은행,129.0635921,35.16392788
새마을금고,129.062569,35.16475298
대원칸타빌아파트,129.0673231,35.17167392
현대아파트209동,129.0656687,35.17213766
현대아파트213동,129.0666583,35.17212979
어린이놀이터,129.0675501,35.15956679
(구)양정육교,129.0695093,35.17047543
양정역,129.0711211,35.17254604
부산시민공원,129.0613979,35.16588827
범전치안센터,129.0626499,35.16647887
새마을금고,129.0622804,35.16462272
롯데캐슬,129.0638145,35.16283289
쥬디스태화,129.0593428,35.15473232
부산여자대학교정문,129.071079,35.16901861
성모여자고등학교,129.0705825,35.16839773
동의과학대사거리,129.0701704,35.16801632
양정하이츠아파트,129.0700632,35.16716337
동의의료원사거리,129.0746424,35.17176913
양정성당,129.0730621,35.17134268
양정성당,129.0726048,35.17128275
부산진여자상업고등학교,129.0721325,35.17062545
동의의료원,129.0764302,35.17020478
부산진여자고등학교,129.0751765,35.17021621
동의의료원사거리,129.0748368,35.17182333
전포고개,129.0713786,35.15160248
전포삼거리,129.0719062,35.15318954
부산마케팅고등학교,129.06911,35.15058569
전포아파트,129.0715252,35.1560393
문현현대2차아파트,129.0742136,35.14777291
전포고개,129.0731463,35.15072293
청수탕,129.0724597,35.15255363
전포고개,129.0711912,35.15172082
전포삼거리,129.0717139,35.15326512
전포아파트,129.0716004,35.15511296
파티마의원,129.0710855,35.15701409
협성아파트,129.0710313,35.15792072
부전시장입구,129.0556384,35.16002357
영광도서,129.0574478,35.1584994
롯데호텔백화점.서면역,129.0554305,35.15785765
롯데호텔백화점.서면역,129.0578977,35.15634588
부산진초등학교,129.0584153,35.15013414
서면1번가,129.0579026,35.15369314
부산진초등학교,129.057933,35.15105691
서면역,129.0594598,35.15728105
부산진초등학교,129.0557489,35.14963611
롯데호텔,129.0553409,35.15738046
롯데호텔,129.0553986,35.15705506
부산진경찰서,129.0548283,35.15903153
더샵센트럴스타,129.0601062,35.15227776
동의의료원사거리,129.0745093,35.17211875
수정약국,129.0632411,35.16834061
범전치안센터,129.0626918,35.16669266
부산시민공원,129.0613114,35.16605112
수정약국,129.0632311,35.16858529
녹동아파트,129.0638289,35.16751553
박구정학원,129.0649664,35.16761724
녹동아파트,129.0639617,35.16763501
동원아파트,129.0655745,35.16854887
양성초등학교,129.0657661,35.16972434
박구정학원,129.0648522,35.16772451
동원아파트,129.065632,35.16891618
김해쌀집,129.0643959,35.17130949
현대아파트2차후문,129.0637038,35.17187534
김해쌀집,129.0642578,35.17123456
양성초등학교,129.0654928,35.17016091
한신아파트,129.0659073,35.16318574
새마을금고,129.0671532,35.16322572
항도중학교,129.064983,35.16356423
적십자회관,129.0632634,35.16151167
한신아파트,129.0659033,35.16332048
새마을금고,129.0670222,35.16335038
천지탕,129.0676207,35.16404217
천지탕,129.0674537,35.16393356
만호빌라,129.0686126,35.15949165
기와집,129.0693491,35.15913457
영화약국,129.0689623,35.16027679
파티마의원,129.0709467,35.15682011
협성아파트,129.0707143,35.15781637
전홍빌라,129.0710947,35.1587715
대동아파트,129.0707323,35.16046584
양정사진관,129.0699577,35.16922764
동의과학대학교,129.0719819,35.16623453
동의공업고등학교,129.0711168,35.16663735
성모여자고등학교,129.0705522,35.16797786
동의공업고등학교,129.071273,35.16675124
동의과학대학교,129.0720478,35.16637546
동의의료원,129.0763366,35.17036256
양정역,129.0714732,35.17272658
기점,129.0317614,35.17104174
온천시장(목욕타운),129.0834424,35.22335133
온천장입구,129.0862092,35.2167794
우성아파트,129.0864416,35.20556395
복산동주민센터,129.0860018,35.20582203
현대아파트,129.0852102,35.20666541
무량사,129.089779,35.20678494
우성아파트,129.086948,35.20573282
롯데백화점동래점,129.0783661,35.21240501
(구)수정약국,129.1119127,35.1988756
안락SK현대아파트,129.1132697,35.19896009
돌매국밥,129.0873497,35.19500593
삼성가든아파트,129.0855194,35.19782058
새동래3차아파트,129.0863511,35.19655487
동래경찰서,129.0842933,35.20090479
서원시장,129.0986346,35.20078703
충렬사후문,129.0978656,35.20122125
119안전체험관,129.0736273,35.21708796
금강공원,129.0765601,35.21900222
동래온천소방서,129.0772818,35.22288424
해양자연사박물관,129.0766736,35.22038146
우장춘기념관,129.0714989,35.21313972
부전교회,129.0780141,35.20007105
조양아파트,129.1008845,35.2062049
국제파크아파트,129.0998899,35.2053378
조양아파트,129.1004284,35.20604368
코끼리유치원,129.0933072,35.20688718
학산여자고등학교,129.0952605,35.20712357
명장초등학교,129.097608,35.20741166
코끼리유치원,129.0937876,35.20765725
학산여자고등학교,129.0953068,35.20738313
명륜초등학교,129.082996,35.2073672
명륜교차로,129.0818313,35.20813349
동래전화국,129.0826559,35.20406898
동래경찰서,129.0838546,35.20122055
동래중학교,129.0797444,35.21032614
동래보건소,129.0790618,35.2109557
동래중학교,129.078855,35.21033876
중앙여자고등학교,129.0787298,35.20802945
동래역2번출구,129.0787302,35.20542252
동래역4번출구,129.0787318,35.20649534
동래보건소,129.0791344,35.21074397
동래중학교,129.0790103,35.21033508
동래역환승센터,129.0782826,35.20457467
동래역4번출구,129.0789089,35.20549107
중앙여자고등학교,129.0789,35.20772345
달북초등학교,129.0603176,35.2025048
동일아파트,129.0565999,35.20101591
사직고등학교,129.0594544,35.20170536
사직2동주민센터,129.0572653,35.20017793
삼익아파트후문,129.0589128,35.19962666
사직중학교,129.0533687,35.19885555
사직초등학교,129.0554316,35.20060774
삼정그린코아아파트,129.0531398,35.1980302
쌍용아파트후문,129.0586392,35.19448843
아시아드주경기장,129.0593112,35.1922295
동남아파트,129.1019561,35.21053449
명장2동치안센터,129.1004538,35.21192218
성지아파트,129.1001424,35.21299988
스파쇼핑,129.0835459,35.21826649
(구)온천극장,129.0820251,35.21902768
금강공원입구,129.0792577,35.21834467
국제파크아파트,129.0999494,35.20515312
조양아파트,129.1006544,35.20601982
화목아파트,129.0987979,35.20366846
화목아파트,129.0983576,35.20340187
충렬사후문,129.0975142,35.20109091
1080안경점,129.1008703,35.20023131
삼성아파트,129.1028675,35.19976127
서원시장,129.0990222,35.200891
동부산아이존빌아파트,129.1050616,35.19248234
안락경동아파트,129.1061334,35.19189373
안남초등학교,129.1075223,35.1918176
우장춘기념관,129.0716091,35.21264379
우장춘기념관,129.0719455,35.21231883
대동아파트,129.0666812,35.21148973
래미안101동,129.0686859,35.21218214
래미안104동,129.0702929,35.21213452
래미안4단지,129.0676535,35.21199497
동래래미안아이파크,129.0708286,35.21136042
대동아파트,129.066704,35.2113638
래미안209동,129.0693636,35.21209734
래미안201동,129.0677218,35.21187669
삼협아파트,129.0645985,35.2100364
화신아파트,129.065315,35.21071025
화신아파트,129.0659496,35.21150611
부산교육대학교후문,129.0729708,35.19696221
화신아파트,129.0750032,35.19848368
경보아파트,129.0627453,35.20732296
달북초등학교,129.0610472,35.20360755
동서산장아파트,129.0636398,35.20864407
삼정그린코아포레스트,129.0617899,35.20437504
경보아파트,129.0630473,35.20740397
달북초등학교,129.0612832,35.20351412
미남교,129.0640245,35.20880727
삼정그린코아포레스트,129.0620816,35.2043589
달북초등학교,129.0601005,35.20260912
동일아파트,129.0564198,35.20117052
사직고등학교,129.0593894,35.2019109
온천중학교,129.059273,35.20340144
롯데백화점동래점,129.077841,35.21029309
롯데백화점동래점남문,129.0776538,35.21082939
우장춘기념관,129.0730984,35.21288534
유락여자중학교,129.0763469,35.21411501
유락여자중학교,129.0762788,35.21387362
럭키동래아파트후문,129.076852,35.2093999
사랑의집,129.07469,35.21009032
우리은행온천점,129.0730869,35.21009075
동래럭키아파트후문,129.0775006,35.20943383
사랑의집,129.0755234,35.21004899
온천시장(목욕타운),129.083263,35.22320573
경보아파트교차로,129.0822164,35.22403444
만수마트,129.0814733,35.22455667
내성중학교,129.0777942,35.20342978
동래역1번출구,129.0781649,35.20548567
동래시장,129.0870825,35.20415319
사직운동장,129.0652718,35.19643219
사직야구장,129.0623328,35.19612184
새마을금고,129.0742868,35.20074879
명장2동주민센터,129.1024578,35.20729098
조양아파트,129.1007585,35.20643025
부산은행,129.1047823,35.19937282
안락병원,129.107798,35.19915664
1080안경점,129.1014266,35.20027793
삼성아파트,129.1029686,35.19993693
부산은행동래금융센터,129.0846941,35.20474462
부산은행동래금융센터,129.0842614,35.20497578
부산지방기상청,129.0831415,35.20642164
동부산아이존빌아파트,129.1049559,35.19229152
안락경동아파트,129.1062027,35.19160416
월마트,129.1031775,35.19313706
월마트,129.1030647,35.192971
강변뜨란채아파트,129.100952,35.19384964
한성기린아파트,129.1000716,35.19399013
강변뜨란채아파트,129.1009143,35.19360355
한성기린아파트,129.099378,35.19389168
벽산한신아파트,129.0980336,35.19432011
안민초등학교,129.0941321,35.19448268
중앙하이츠아파트,129.0960559,35.19443479
온천예식장,129.0823879,35.21816623
명장1치안센터,129.1030304,35.20545826
명장1동새마을금고,129.1050136,35.20477284
명장시장,129.1070084,35.20459157
명장1동주민센터,129.104429,35.20418954
부산은행,129.1044645,35.19990799
안락초등학교,129.1040648,35.20273248
명장1치안센터,129.1044102,35.20510217
충렬초등학교,129.1117568,35.20098911
혜화여고.충렬고,129.1111079,35.20186448
한우크로바아파트,129.1096571,35.19901348
부산은행,129.1047019,35.19955344
안락병원,129.1078099,35.19934421
벽산한신아파트,129.0977829,35.19417049
안민초등학교,129.0937939,35.19432537
중앙하이츠아파트,129.0959819,35.1942485
삼익아파트정문,129.060565,35.19970327
국민시장,129.0600491,35.19857844
삼익아파트후문,129.0594993,35.19960201
사직야구장,129.0607297,35.19632937
국민시장,129.0602416,35.19867746
사직야구장,129.0601572,35.1956931
여명중학교,129.069803,35.19585447
사직운동장,129.0652763,35.19518337
사직동교회,129.0619014,35.20087828
사직시장,129.0628721,35.2016939
미남교차로,129.070019,35.20861581
미남역,129.06831,35.20621234
미남역,129.0676907,35.20462219
반도보라스카이뷰,129.0673414,35.20402063
사직성당,129.0691579,35.20354177
금강시장,129.0693042,35.20199444
반도보라스카이뷰,129.0683974,35.20375013
금강예식장,129.0681579,35.20858402
온천중학교,129.0590956,35.20333394
달북마을,129.0588743,35.20462897
백제약국,129.0703166,35.20077004
금강시장,129.0695851,35.20180997
사직성당앞,129.0695905,35.202782
(구)서울약국,129.0793185,35.21630145
사직운동장,129.0649709,35.19484678
안락중학교후문,129.1087819,35.1918492
안남초등학교,129.1072351,35.19190614
안락뜨란채아파트205동,129.1103842,35.1916252
안락중학교후문,129.1087518,35.19206235
안락뜨란채아파트205동,129.1102012,35.19170347
동래시장,129.0867211,35.20428733
현대아파트,129.0845747,35.20698738
복산동주민센터,129.0857467,35.20575931
명륜초등학교,129.0832404,35.20753053
협진아파트,129.1025617,35.208322
명장2동주민센터,129.1024042,35.20824907
학산여자고등학교,129.0953093,35.20697378
동래교육청후문,129.0888794,35.20478482
동호탕,129.0902345,35.20551062
한국상사,129.0913986,35.20624711
동래시장,129.0871588,35.20438213
사직야구장,129.0605791,35.19547777
동래전화국,129.0839621,35.20319491
부산은행동래금융센터,129.0841636,35.20455701
대동병원,129.0798026,35.20468877
명륜교차로,129.0814518,35.20827664
동래중학교,129.0800298,35.21031522
명륜역입구,129.0794357,35.21102687
남일중학교,129.1120821,35.19245328
남일중학교,129.1123801,35.19233909
메가마트동래점후문,129.0807895,35.20518915
메가마트동래점,129.0812169,35.20539056
금정산약수터,129.0577954,35.21196504
금정산약수터,129.0579408,35.21197133
무량수요양원,129.0614579,35.21237383
온천슈퍼,129.0636761,35.21227311
원광사,129.0599067,35.21220764
진양집,129.0588807,35.21196904
금솔장,129.061695,35.21240128
무량수요양원,129.0624715,35.21242292
원광사,129.0599788,35.21234816
진양집,129.0588809,35.2120752
온천슈퍼,129.0639914,35.21233738
새들원테니스장,129.0650884,35.21289568
새들원테니스장,129.0650924,35.21255151
화신아파트,129.0657248,35.21175823
달북마을,129.0587081,35.20462698
금강초등학교,129.0642477,35.20219063
금강초등학교,129.0646459,35.20218646
이편한동래아시아드아파트,129.065746,35.2015215
이편한동래아시아드아파트,129.0658896,35.20163188
공영아파트,129.0668954,35.20097367
OK슈퍼,129.0682808,35.20049192
공영아파트,129.0673152,35.20100379
부평시장,129.024946,35.10163173
보수사거리,129.0254047,35.10335191
보수사거리,129.0257603,35.1032238
충무동교차로,129.0253472,35.09844143
남포동,129.0299831,35.09798388
중구복지관,129.0285522,35.10588833
대청공원원로의집,129.0292005,35.10655139
중앙동,129.0360166,35.1055877
광복로,129.0368221,35.09961741
연안부두,129.0367966,35.09998954
부평시장,129.0252804,35.10164666
서구청,129.025084,35.0977247
영도대교.남포역,129.0359338,35.09751003
남포동,129.0297382,35.09827635
중앙동,129.036373,35.10624858
중구노인복지회관,129.025722,35.10392548
중구노인복지회관,129.0256025,35.10384946
한신스포렉스,129.0270409,35.10381642
한신스포렉스,129.0269842,35.10396155
남해슈퍼,129.0274664,35.10464059
남해슈퍼,129.0273998,35.10483151
산복도로교차로,129.0269213,35.10585057
보수아파트,129.0267579,35.10743972
보수어린이집,129.0269206,35.10659152
중구노인정,129.0284853,35.10612629
혜광고등학교후문,129.0266363,35.10866351
중앙공원,129.0279604,35.11212006
중앙공원,129.0281352,35.11213472
중앙도서관,129.0269499,35.11066445
증앙도서관,129.0269506,35.11047557
서구복지회관,129.025739,35.11038224
서구복지회관,129.025841,35.11024264
혜광분식,129.0256063,35.10965298
보수아파트,129.0265961,35.10748973
보수어린이집,129.0267266,35.1065776
중구노인정,129.0285922,35.10601186
혜광고등학교후문,129.026429,35.10862668
혜광분식,129.0257016,35.109737
중구복지관,129.0287104,35.1057439
산복도로교차로,129.0267662,35.10581248
서대시장 동대신역,129.0162654,35.10966206
동대신역,129.0169838,35.11144226
구덕운동장,129.0160705,35.11364651
문화아파트,129.0164753,35.11538806
구덕실내체육관,129.0141867,35.11496661
동대신역,129.0176547,35.11073188
부산방사선과앞,129.0203407,35.09813454
토성동역,129.0195524,35.09938146
부산대학교병원,129.0178586,35.09997457
아미파출소,129.0167904,35.10026876
충무시장,129.023272,35.09644442
부산방사선과앞,129.0210989,35.09782894
대청마루,129.0257089,35.1145309
영산3동아파트,129.0229038,35.1160927
한국빌라,129.0245504,35.11545935
경남고등학교입구,129.0193895,35.11732128
충무시장,129.0231375,35.09672602
동대신3동,129.0186373,35.1176039
동신초등학교,129.0182197,35.11501672
서여자고등학교,129.0199691,35.11408041
동아탕,129.0168595,35.11717951
광성사,129.0163951,35.09877845
산상교회.비석문화마을,129.0120733,35.09980395
세화어린이집,129.0144312,35.09913003
아미동공영주차장,129.0133172,35.09918881
아미청년회,129.0119605,35.09917995
아미초등학교,129.0158053,35.0989047
한샘슈퍼,129.0120141,35.09863859
미화당슈퍼,129.0131442,35.09945881
부산대학교병원,129.0183858,35.09970792
아미시장,129.0168102,35.09998989
토성역,129.01935,35.09966197
아동보호종합센터,129.015931,35.10008161
모지포마을입구,129.016175,35.06279333
송도혜성아파트(종점),129.0158093,35.0722759
구덕야구장,129.0166767,35.11664184
광성사,129.0163608,35.09862446
대진슈퍼,129.0119922,35.09831993
산상교회.비석문화마을,129.0121239,35.09974351
세화어린이집,129.0147734,35.09888332
아미동공영주차장,129.0134197,35.09900366
아미청년회,129.0121164,35.09908473
아미초등학교,129.0157774,35.09879312
미화당슈퍼,129.0130313,35.09933001
감정초등학교.감천문화마을,129.0103338,35.09734615
구감,129.0103809,35.09559002
아미동감천삼거리,129.0113878,35.09804158
아동보호종합센터,129.0160114,35.09990344
아미경로당,129.0133274,35.10011137
세신빌라,129.011417,35.10060419
서대신역,129.0118602,35.11146355
광민약국.서대신동,129.0096689,35.11109889
삼육부산병원,129.0105869,35.11230926
협성아파트,129.0106087,35.11319656
남성한빛.대신더샵,129.0107133,35.11656072
대신롯데캐슬아파트,129.0106997,35.11533534
협성아파트,129.0112313,35.11353768
서대신역,129.0128949,35.11167848
부경고등학교,129.0139218,35.11346574
민방위교육장,129.0094462,35.12111575
동대신시장,129.0193595,35.11076351
부산은행,129.0210646,35.11135343
자유아파트,129.0096281,35.1096349
대티배수지,129.0096118,35.10783456
부민석유,129.0163546,35.10584071
부민e편한세상아파트,129.0168414,35.10420942
산월노인정,129.0122124,35.10660572
연성아파트,129.0107212,35.10785678
대신푸르지오,129.0148143,35.10721641
청송슈퍼,129.0164988,35.10387964
한일공업사,129.0137112,35.10686045
광민약국.서대신동,129.0098851,35.11097364
삼육부산병원,129.0108662,35.11232643
자유아파트,129.0093804,35.10971878
민방위교육장,129.009713,35.12125555
대신롯데캐슬아파트,129.0095852,35.11729325
민방위교육장,129.0095852,35.12039216
효목빌라,129.0093479,35.11883144
구덕운동장,129.0139902,35.11707219
경성전자고등학교,129.0128738,35.11670757
금호아파트,129.011634,35.11900036
남성한빛.대신더샵,129.0122864,35.1177464
동아대학교병원,129.0163645,35.12025594
동아대학교구덕캠퍼스,129.0174768,35.12077851
아미파출소,129.0163013,35.10053486
부산서교회,129.0165728,35.10202209
대티배수지,129.009731,35.1079994
부민석유,129.0166346,35.10573923
부민e편한세상아파트,129.0170263,35.10414326
산월노인정,129.012504,35.10664154
연성아파트,129.0114726,35.10798185
대신푸르지오,129.0148765,35.10740471
청송슈퍼,129.0166055,35.10309384
한일공업사,129.0137848,35.10707108
부산서교회,129.0164145,35.10238746
구덕꽃마을,129.0070587,35.12725896
구덕꽃마을,129.0073494,35.12729994
경남고등학교입구,129.0192323,35.11715714
동대신3동,129.0183296,35.11748737
대청마루,129.0258802,35.11467296
영산3동아파트,129.0230023,35.11619284
한국빌라,129.0246995,35.11557976
부산역,129.0398391,35.11507585
부산역,129.0393666,35.11503874
