keyword,same
수국축제,"['수많다', '귀엽다', '젊다', '덥다', '뜨겁다', '알차다', '새롭다', '손색없다', '멋있다', '뿌옇다', '붉다', '힘차다', '드물다', '더우다', '빠르다', '맑다', '푸르다', '얕다', '이쁘다', '적다', '시끄럽다', '비싸다', '어이없다', '습하다', '가볍다', '멋지다', '어렵다', '재미있다', '무섭다', '깊다', '손쉽다', '험하다', '하얗다', '못지않다', '급하다', '짙다', '싫다', '예뿌다', '아름답다', '멀다', '밝다', '흐드러지다', '싱그럽다', '귀하다', '차다', '힘드다', '걸맞다', '정신없다', '곱다', '가파르다', '엄청나다', '안타깝다']"
금정산성축제,"['귀엽다', '시뻘겋다', '젊다', '싸다', '덥다', '알차다', '새롭다', '까맣다', '멋있다', '빨갛다', '붉다', '드물다', '빠르다', '맑다', '푸르다', '얕다', '아깝다', '시끄럽다', '적다', '쓸데없다', '야무지다', '비싸다', '가볍다', '묘하다', '멋지다', '어렵다', '재미있다', '즐겁다', '깊다', '못지않다', '거칠다', '잽싸다', '싫다', '느리다', '아름답다', '정겹다', '밝다', '낮다', '아름다우다', '고르다', '차다', '빡세다', '쎄다', '노랗다', '흥겹다']"
부산불꽃축제,"['수많다', '젊다', '알차다', '새롭다', '벅차다', '멋있다', '좁다', '빠르다', '고되다', '맑다', '반갑다', '기쁘다', '푸르다', '뜻깊다', '이쁘다', '적다', '야무지다', '비싸다', '낫다', '가볍다', '멋지다', '어렵다', '재미있다', '즐겁다', '무섭다', '차갑다', '어려우다', '못지않다', '급하다', '싫다', '안타깝다', '아름답다', '멀다', '틀림없다', '밝다', '낮다', '차다', '춥다', '힘드다', '걸맞다', '쎄다', '정신없다', '가깝다', '엄청나다', '가까우다']"
삼광사연등축제,"['수많다', '귀엽다', '새롭다', '멋있다', '훤하다', '경이롭다', '붉다', '빠르다', '좁다', '맑다', '반갑다', '이쁘다', '적다', '시끄럽다', '야무지다', '낫다', '가볍다', '묘하다', '멋지다', '어렵다', '무섭다', '밤늦다', '깊다', '어려우다', '즐겁다', '하얗다', '색다르다', '차갑다', '급하다', '짙다', '환하다', '싫다', '아름답다', '예뿌다', '멀다', '밝다', '슬프다', '아름다우다', '놀랍다', '춥다', '빡세다', '정신없다', '어둡다', '흉하다', '과하다', '엄청나다', '가까우다']"
해운대모래축제,"['귀엽다', '드넓다', '싸다', '덥다', '드높다', '새롭다', '알차다', '멋있다', '버겁다', '재미없다', '찹다', '더우다', '빠르다', '맑다', '반갑다', '이쁘다', '적다', '아깝다', '야무지다', '커다랗다', '낫다', '가볍다', '낯설다', '멋지다', '어렵다', '재미있다', '무섭다', '즐겁다', '하얗다', '색다르다', '급하다', '인상깊다', '아쉬우다', '싫다', '멀다', '낡다', '밝다', '해맑다', '놀랍다', '목마르다', '춥다', '힘드다', '빡세다', '덩그러다', '쎄다', '정신없다', '야물딱지다', '문제없다', '가깝다', '엄청나다']"
부산항축제,"['수많다', '짠하다', '귀엽다', '젊다', '드넓다', '까맣다', '알차다', '뜨겁다', '덥다', '멋있다', '힘겹다', '빨갛다', '붉다', '좁다', '빠르다', '맑다', '더우다', '푸르다', '뜻깊다', '따시다', '시끄럽다', '아깝다', '이쁘다', '쨍하다', '비싸다', '두렵다', '습하다', '우습다', '가볍다', '묘하다', '곧다', '낯설다', '뻔하다', '어렵다', '멋지다', '재미있다', '즐겁다', '무섭다', '폭넓다', '어려우다', '하얗다', '깊다', '색다르다', '거칠다', '급하다', '짙다', '무겁다', '싫다', '아름답다', '멀다', '낡다', '밝다', '낮다', '재빠르다', '고르다', '춥다', '걸맞다', '가깝다', '엄청나다']"
동래읍성 역사축제,"['수많다', '귀엽다', '젊다', '싸다', '덥다', '알차다', '멋있다', '붉다', '빠르다', '좁다', '맑다', '반갑다', '이쁘다', '적다', '야무지다', '비싸다', '낫다', '가볍다', '멋지다', '어렵다', '빡시다', '재미있다', '즐겁다', '깊다', '무섭다', '폭넓다', '가엾다', '색다르다', '인상깊다', '싫다', '아름답다', '멀다', '낡다', '밝다', '해맑다', '고르다', '걸맞다', '야물딱지다', '흥겹다', '가깝다', '가파르다', '엄청나다']"
부산자갈치축제,"['수많다', '젊다', '싸다', '덥다', '알차다', '새롭다', '멋있다', '빨갛다', '재미없다', '어지럽다', '실하다', '좁다', '맑다', '반갑다', '귀여우다', '적다', '야무지다', '비싸다', '가볍다', '어렵다', '재미있다', '즐겁다', '깊다', '값싸다', '색다르다', '따숩다', '싫다', '멀다', '밝다', '낮다', '활기차다', '파랗다', '춥다', '힘드다', '정신없다', '어둡다', '곱다', '가깝다']"
차이나타운특구 문화축제,"['흔하다', '간드러지다', '젊다', '덥다', '뜨겁다', '알차다', '새롭다', '붉다', '격하다', '빠르다', '맑다', '좁다', '그립다', '반갑다', '뜻깊다', '이쁘다', '아깝다', '약하다', '비싸다', '가볍다', '낯설다', '생뚱맞다', '멋지다', '어렵다', '재미있다', '즐겁다', '깊다', '색다르다', '따숩다', '싫다', '뜨거우다', '정겹다', '멀다', '낡다', '밝다', '부끄럽다', '낮다', '두껍다', '활기차다', '촌스럽다', '놀랍다', '힘드다', '쎄다', '정신없다', '가깝다', '가파르다', '엄청나다']"
부산비엔날레,"['수많다', '귀엽다', '젊다', '덥다', '뜨겁다', '알차다', '새롭다', '멋있다', '뿌옇다', '붉다', '찹다', '좁다', '빠르다', '맑다', '푸르다', '반갑다', '뜻깊다', '아깝다', '적다', '시끄럽다', '연하다', '이쁘다', '야무지다', '비싸다', '커다랗다', '낯설다', '가볍다', '묘하다', '멋지다', '어렵다', '재미있다', '무섭다', '즐겁다', '깊다', '어려우다', '험하다', '차갑다', '거칠다', '급하다', '짙다', '인상깊다', '무겁다', '아름답다', '멀다', '낡다', '밝다', '낮다', '슬프다', '귀하다', '춥다', '걸맞다', '뛰어나다', '어둡다', '과하다', '가깝다', '엄청나다', '가까우다']"
해운대빛축제,"['사이좋다', '수많다', '애처롭다', '귀엽다', '젊다', '알차다', '새롭다', '멋있다', '붉다', '재미없다', '좁다', '빠르다', '맑다', '반갑다', '따시다', '적다', '아깝다', '시끄럽다', '이쁘다', '비싸다', '커다랗다', '낫다', '가볍다', '서럽다', '어렵다', '멋지다', '재미있다', '무섭다', '즐겁다', '깊다', '값싸다', '색다르다', '급하다', '짙다', '무겁다', '환하다', '싫다', '아름답다', '두껍다', '멀다', '밝다', '낡다', '낮다', '재빠르다', '파랗다', '귀하다', '춥다', '구리다', '단조롭다', '정신없다', '어둡다', '과하다', '가깝다', '엄청나다']"
기장미역다시마축제,"['수많다', '귀엽다', '젊다', '까맣다', '뜨겁다', '새롭다', '멋있다', '빨갛다', '빡쎄다', '힘차다', '드물다', '찹다', '실하다', '어지럽다', '좁다', '빠르다', '맑다', '뜻있다', '반갑다', '얕다', '기쁘다', '재미나다', '이쁘다', '적다', '비싸다', '낯설다', '가볍다', '묘하다', '멋지다', '어렵다', '재미있다', '즐겁다', '무섭다', '깊다', '못지않다', '급하다', '인상깊다', '싫다', '아름답다', '두껍다', '멀다', '밝다', '낮다', '활기차다', '재빠르다', '징그럽다', '고르다', '차다', '귀하다', '뛰어나다', '정신없다', '곱다', '과하다', '가파르다', '엄청나다', '가까우다']"
광안리어방축제,"['오래다', '수많다', '귀엽다', '젊다', '덥다', '싸다', '알차다', '새롭다', '멋있다', '눈부시다', '재미없다', '빠르다', '기쁘다', '귀여우다', '이쁘다', '적다', '야무지다', '비싸다', '가볍다', '멋지다', '어렵다', '재미있다', '즐겁다', '깊다', '옛스럽다', '급하다', '환하다', '섭하다', '싫다', '추우다', '아름답다', '멀다', '밝다', '재빠르다', '아름다우다', '춥다', '덩그러다', '엄청나다', '안타깝다']"
기장멸치축제,"['수많다', '귀엽다', '젊다', '싸다', '손색없다', '알차다', '새롭다', '덥다', '멋있다', '빡쎄다', '버겁다', '힘차다', '드물다', '찹다', '실하다', '어지럽다', '좁다', '빠르다', '맑다', '푸르다', '반갑다', '얕다', '아깝다', '적다', '이쁘다', '기똥차다', '쨍하다', '야무지다', '비싸다', '낫다', '가볍다', '낯설다', '멋지다', '어렵다', '재미있다', '무섭다', '즐겁다', '깊다', '차갑다', '하얗다', '급하다', '짙다', '인상깊다', '싫다', '정겹다', '멀다', '밝다', '활기차다', '재빠르다', '징그럽다', '고르다', '춥다', '힘드다', '정신없다', '가깝다', '엄청나다']"
크리스마스트리문화축제,"['수많다', '귀엽다', '구성지다', '드넓다', '젊다', '싸다', '까맣다', '알차다', '새롭다', '뜨겁다', '멋있다', '붉다', '좁다', '빠르다', '맑다', '그립다', '반갑다', '아깝다', '적다', '이쁘다', '야무지다', '비싸다', '어이없다', '우습다', '낯설다', '묘하다', '뻔하다', '어렵다', '멋지다', '재미있다', '즐겁다', '무섭다', '깊다', '거칠다', '잽싸다', '급하다', '아쉬우다', '하찮다', '무겁다', '환하다', '싫다', '예뿌다', '아름답다', '느리다', '멀다', '해맑다', '밝다', '낡다', '낮다', '촌스럽다', '시리다', '놀랍다', '춥다', '알맞다', '걸맞다', '어둡다', '흥겹다', '가깝다', '엄청나다', '가까우다']"
부산국제록페스티벌,"['수많다', '귀엽다', '오래다', '젊다', '덥다', '뜨겁다', '알차다', '손색없다', '새롭다', '멋있다', '경이롭다', '힘차다', '좁다', '빠르다', '맑다', '반갑다', '기쁘다', '뜻깊다', '귀여우다', '이쁘다', '적다', '시끄럽다', '야무지다', '비싸다', '낫다', '습하다', '멋지다', '어렵다', '재미있다', '즐겁다', '깊다', '조그맣다', '하얗다', '급하다', '싫다', '느리다', '아름답다', '남다르다', '매끄럽다', '멀다', '밝다', '파랗다', '슬프다', '놀랍다', '춥다', '빡세다', '쩔다', '어둡다', '가깝다', '엄청나다']"
낙동강유채꽃축제,"['수많다', '귀엽다', '드넓다', '덥다', '젊다', '새하얗다', '뜨겁다', '알차다', '멋있다', '붉다', '재미없다', '힘차다', '드물다', '좁다', '빠르다', '맑다', '반갑다', '이쁘다', '적다', '앙증맞다', '낫다', '가볍다', '가까우다', '샛노랗다', '생뚱맞다', '멋지다', '어렵다', '재미있다', '무섭다', '깊다', '환하다', '싫다', '아름답다', '정겹다', '멀다', '밝다', '낮다', '흐드러지다', '슬프다', '귀하다', '고르다', '춥다', '넓디넓다', '걸맞다', '곱다', '노랗다', '가깝다', '엄청나다', '안타깝다']"
대저토마토축제,"['수많다', '귀엽다', '드넓다', '따갑다', '덥다', '알차다', '매섭다', '멋있다', '빨갛다', '붉다', '드물다', '빠르다', '좁다', '맑다', '그립다', '반갑다', '얕다', '이쁘다', '적다', '야무지다', '비싸다', '어이없다', '샛노랗다', '멋지다', '어렵다', '재미있다', '즐겁다', '깊다', '무섭다', '잽싸다', '급하다', '짙다', '무겁다', '싫다', '예뿌다', '아름답다', '볼품없다', '멀다', '매끄럽다', '밝다', '부끄럽다', '낮다', '귀하다', '알맞다', '뛰어나다', '서툴다', '검붉다', '어둡다', '곱다', '노랗다', '가깝다', '엄청나다']"
삼락벚꽃축제,"['수많다', '귀엽다', '젊다', '덥다', '드넓다', '알차다', '새롭다', '새하얗다', '멋있다', '싸다', '눈부시다', '붉다', '드물다', '우중충하다', '빠르다', '좁다', '맑다', '그립다', '이쁘다', '적다', '쨍하다', '야무지다', '낫다', '가볍다', '생뚱맞다', '멋지다', '어렵다', '깊다', '어려우다', '하얗다', '못지않다', '급하다', '짙다', '싫다', '안타깝다', '예뿌다', '아름답다', '여리다', '멀다', '매끄럽다', '밝다', '낮다', '흐드러지다', '춥다', '힘드다', '지겹다', '곱다', '어둡다', '노랗다', '가깝다', '엄청나다', '가까우다']"
해운대달맞이온천축제,"['귀엽다', '젊다', '싸다', '뜨겁다', '알차다', '덥다', '멋있다', '휑하다', '힘차다', '재미없다', '드물다', '찹다', '빠르다', '맑다', '푸르다', '반갑다', '아깝다', '적다', '이쁘다', '연하다', '약하다', '쓸데없다', '특출나다', '비싸다', '어이없다', '낫다', '가볍다', '낯설다', '멋지다', '재미있다', '세차다', '즐겁다', '조그맣다', '험하다', '깊다', '거칠다', '색다르다', '잽싸다', '급하다', '싫다', '아름답다', '느리다', '남다르다', '두껍다', '멀다', '밝다', '부끄럽다', '낮다', '촌스럽다', '흐드러지다', '고르다', '춥다', '알맞다', '빡세다', '덩그러다', '정신없다', '곱다', '가깝다', '엄청나다', '단촐하다']"
해운대북극곰축제,"['흔하다', '수많다', '귀엽다', '젊다', '덥다', '시뻘겋다', '새롭다', '멋있다', '눈부시다', '붉다', '멋없다', '좁다', '빠르다', '맑다', '얕다', '동그랗다', '이쁘다', '아깝다', '적다', '야무지다', '번거롭다', '어이없다', '비싸다', '낫다', '가볍다', '낯설다', '멋지다', '재미있다', '무섭다', '차갑다', '깊다', '즐겁다', '환하다', '싫다', '추우다', '아름답다', '예뿌다', '멀다', '밝다', '활기차다', '파랗다', '춥다', '힘드다', '빡세다', '엄청나다']"
부산국제영화제,"['수많다', '드럽다', '귀엽다', '드넓다', '젊다', '싸다', '손색없다', '알차다', '새롭다', '뜨겁다', '멋있다', '빡쎄다', '붉다', '재미없다', '우중충하다', '빠르다', '좁다', '그립다', '맑다', '반갑다', '푸르다', '뜻깊다', '이쁘다', '적다', '시끄럽다', '야무지다', '번거롭다', '비싸다', '어이없다', '낫다', '낯설다', '가볍다', '묘하다', '우렁차다', '뻔하다', '어렵다', '멋지다', '재미있다', '즐겁다', '무섭다', '깊다', '험하다', '하얗다', '못지않다', '거칠다', '급하다', '인상깊다', '무겁다', '환하다', '싫다', '아름답다', '멀다', '매끄럽다', '밝다', '낡다', '낮다', '흐드러지다', '고르다', '춥다', '힘드다', '뛰어나다', '지겹다', '빡세다', '정신없다', '가깝다', '엄청나다', '안타깝다']"
